tipo_capa,origen,destino,peso,peso_absoluto,importancia_%
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_47,-0.004687237959729177,0.004687237959729177,0.0009332153113899514
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_48,0.02266509179398062,0.02266509179398062,0.004512553208931505
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_49,0.08708029510215953,0.08708029510215953,0.017337431000491822
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_50,0.002591558591633324,0.002591558591633324,0.0005159717042008538
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_51,0.009828130947189878,0.009828130947189878,0.001956752006418926
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_52,0.021204333998352934,0.021204333998352934,0.00422172062205965
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_53,-0.022161584342009676,0.022161584342009676,0.00441230635404271
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_54,0.007366885856311957,0.007366885856311957,0.0014667253374884377
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_55,0.004356975382572431,0.004356975382572431,0.0008674610022574174
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_56,0.003240767508316425,0.003240767508316425,0.0006452272927894389
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_57,0.022962189551618682,0.022962189551618682,0.004571704499902762
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_58,0.012750716471155502,0.012750716471155502,0.00253863020062286
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_59,-0.04195529554536279,0.04195529554536279,0.008353176120609294
Capa 1 - Entrada a Oculta 1,bias_w0,Neurona H1_60,0.01229720446258096,0.01229720446258096,0.0024483372916779458
