epoca,loss_train,loss_val,acc_train,acc_val
161,0.6147994811676638,0.6010489622775894,0.7815315315315315,0.7912912912912913
162,0.6139054201556311,0.6001678577724627,0.7819069069069069,0.7912912912912913
163,0.6130169363087568,0.5992927322181189,0.7822822822822822,0.7912912912912913
164,0.6121338475119472,0.5984234001021346,0.7822822822822822,0.7912912912912913
165,0.6112559765318875,0.5975596808944935,0.7822822822822822,0.7927927927927928
166,0.6103831509007178,0.5967013989304693,0.7822822822822822,0.7927927927927928
167,0.6095152028021384,0.5958483832959434,0.7822822822822822,0.7927927927927928
168,0.6086519689599555,0.5950004677151578,0.7822822822822822,0.7927927927927928
169,0.6077932905290632,0.5941574904409009,0.7822822822822822,0.7927927927927928
170,0.6069390129888642,0.5933192941471223,0.7822822822822822,0.7927927927927928
171,0.6060889860391189,0.5924857258239672,0.7822822822822822,0.7927927927927928
172,0.6052430634982149,0.5916566366752157,0.7822822822822822,0.7927927927927928
173,0.6044011032038422,0.5908318820181149,0.7822822822822822,0.7927927927927928
174,0.6035629669160587,0.5900113211855815,0.7822822822822822,0.7927927927927928
175,0.6027285202227253,0.589194817430754,0.7822822822822822,0.7927927927927928
176,0.6018976324472881,0.5883822378338721,0.7830330330330331,0.7927927927927928
177,0.6010701765588851,0.5875734532114548,0.7834084084084084,0.7927927927927928
178,0.6002460290847474,0.5867683380277469,0.7837837837837838,0.7927927927927928
179,0.5994250700248669,0.5859667703084059,0.7841591591591591,0.7927927927927928
180,0.5986071827688981,0.5851686315563942,0.7841591591591591,0.7927927927927928
181,0.5977922540152621,0.5843738066700382,0.7841591591591591,0.7927927927927928
182,0.5969801736924155,0.583582183863225,0.7845345345345346,0.7927927927927928
183,0.5961708348822472,0.5827936545876892,0.7845345345345346,0.7927927927927928
184,0.5953641337455656,0.5820081134573547,0.7845345345345346,0.7927927927927928
185,0.594559969449635,0.5812254581746891,0.7845345345345346,0.7927927927927928
186,0.593758244097718,0.5804455894590254,0.7845345345345346,0.7927927927927928
187,0.5929588626605851,0.5796684109768071,0.7845345345345346,0.7927927927927928
188,0.5921617329099389,0.5788938292737117,0.7845345345345346,0.7927927927927928
189,0.5913667653537175,0.5781217537086042,0.7849099099099099,0.7927927927927928
190,0.5905738731732205,0.5773520963892723,0.7845345345345346,0.7927927927927928
191,0.5897829721620159,0.5765847721098945,0.7845345345345346,0.7942942942942943
192,0.5889939806665753,0.5758196982901901,0.7852852852852853,0.7957957957957958
193,0.588206819528589,0.5750567949161991,0.7852852852852853,0.7957957957957958
194,0.5874214120289101,0.5742959844826416,0.7856606606606606,0.7957957957957958
195,0.5866376838330724,0.573537191936801,0.7856606606606606,0.7972972972972973
196,0.5858555629383361,0.5727803446238787,0.7856606606606606,0.7972972972972973
197,0.5850749796221989,0.5720253722337656,0.786036036036036,0.7972972972972973
198,0.5842958663923276,0.5712722067491741,0.786036036036036,0.7972972972972973
199,0.5835181579378472,0.5705207823950769,0.786036036036036,0.7972972972972973
200,0.5827417910819391,0.5697710355893931,0.786036036036036,0.7972972972972973
201,0.5819667047356881,0.56902290489487,0.786036036036036,0.7972972972972973
202,0.581192839853124,0.5682763309720978,0.786036036036036,0.7972972972972973
203,0.5804201393874026,0.567531256533606,0.7867867867867868,0.7972972972972973
204,0.5796485482480668,0.5667876262989808,0.7879129129129129,0.7972972972972973
205,0.5788780132593359,0.5660453869509485,0.7879129129129129,0.7972972972972973
206,0.5781084831193615,0.5653044870923674,0.7879129129129129,0.7972972972972973
207,0.5773399083603992,0.5645648772040731,0.7879129129129129,0.7972972972972973
208,0.5765722413098371,0.5638265096035214,0.7882882882882883,0.7972972972972973
209,0.5758054360520272,0.5630893384041725,0.7882882882882883,0.7987987987987988
210,0.5750394483908657,0.5623533194755652,0.7894144144144144,0.8003003003003003
211,0.5742742358130686,0.561618410404025,0.7897897897897898,0.8003003003003003
212,0.5735097574520887,0.560884570453958,0.7897897897897898,0.8018018018018018
213,0.572745974052625,0.5601517605296777,0.7901651651651652,0.8018018018018018
214,0.5719828479356742,0.5594199431377164,0.7905405405405406,0.8018018018018018
215,0.5712203429640745,0.5586890823495768,0.7905405405405406,0.8018018018018018
216,0.5704584245084952,0.5579591437648762,0.7909159159159159,0.8018018018018018
217,0.5696970594138316,0.5572300944748432,0.7909159159159159,0.8018018018018018
218,0.5689362159659571,0.5565019030261255,0.7916666666666666,0.8033033033033034
219,0.5681758638587958,0.5557745393848725,0.7924174174174174,0.8033033033033034
220,0.567415974161679,0.5550479749010582,0.7927927927927928,0.8033033033033034
221,0.566656519286947,0.5543221822730129,0.7927927927927928,0.8033033033033034
222,0.5658974729577692,0.5535971355121346,0.7927927927927928,0.8033033033033034
223,0.5651388101761485,0.5528728099077592,0.7927927927927928,0.8033033033033034
224,0.5643805071910911,0.5521491819921626,0.7935435435435435,0.8033033033033034
225,0.5636225414669106,0.5514262295056824,0.793918918918919,0.8033033033033034
226,0.5628648916516569,0.5507039313619431,0.793918918918919,0.8033033033033034
227,0.5621075375456477,0.5499822676131749,0.793918918918919,0.8033033033033034
228,0.561350460070096,0.5492612194156228,0.793918918918919,0.8048048048048048
229,0.5605936412358203,0.5485407689950398,0.793918918918919,0.8048048048048048
230,0.5598370641120406,0.5478208996122719,0.793918918918919,0.8048048048048048
231,0.5590807127952526,0.5471015955289357,0.793918918918919,0.8048048048048048
232,0.5583245723781889,0.546382841973205,0.793918918918919,0.8048048048048048
